cleaned_text,label
"Kerala asked NABARD loan Rs , crore deal COVID-.",1
Look condition Karimnagar person infected coronavirus.,1
"video, woman asking take coronavirus seriously wife Prime Minister Canada.",1
Reserve Bank India (RBI) extended year closing //.,1
Woman burned hands putting stove due high alcohol content hand sanitizer.,1
Tokyo Olympics logo redesigned theme social distancing.,1
viral image doctor couple Italy gave lives treating coronavirus patients.,1
kids died COVID- Italy one day.,1
People looted supermarket São Vicente (city Sao Paulo state) lockout.,1
Israel fighting coronavirus without lockdowns economic impact.,1
"list claims coronavirus, allegedly doctor worked hospital Shenzhen.",1
"Tea cure COVID- patients, suggested China’s whistleblower doctor Li Wenliang. news published CNN.",1
"Schedules sale milk, newspapers, grocery medical stores issued Mumbai Police commissioner.",1
claim shared thousands times multiple posts Facebook Twitter emergency decree issued Thailand due novel coronavirus pandemic included strict curfew.,1
"Philippines, Senator Manny Pacquiao senator responded coronavirus crisis.",1
"ex-Health Minister Nikola Todorov, lawyer profession, consultant current Minister Health expert advice expertise field epidemiology.",1
"China also outbreak hantavirus, first recorded death.",1
"India starting //, grocery, chemists vegetable shops open . . . pm . pm. Anybody found moving around opening kind outlet detained police. home deliveries available.",1
"Hong Kong, people destroyed G pole coronavirus.",1
number new cases COVID- decreasing Peru since //.,1
President Donald Trump announce scientist “finally found vaccine cure coronavirus.”,1
claim trolley collector supermarket Australian state New South Wales tested positive novel coronavirus March shared hundreds times multiple posts Facebook.,1
Multiple articles widely shared Facebook claim church members died drinking household disinfectant pastor said would prevent coronavirus infections.,1
"claim circulated social media “new virus” named hantavirus emerged China March . posts viewed hundreds thousands times world battled spread novel coronavirus, causes disease COVID-.",1
Muammar Gaddafi predicted “they” create viruses sell us cures.,1
Italian prime minister admits Italy lost.,1
Homemade masks prevent spread coronavirus.,1
Posts shared thousands times Facebook claim provide emergency food stamp hotline.,1
Trump web ad usings misleading edits create false picture.,1
"post says that, //, people died Italy included kids.",1
post says vaccine new coronavirus available days.,1
Facebook posts featuring photo ventilators U.S. state New York claim devices “stuck warehouse.”,1
"President National Assembly Serbia Maja Gojkovic claimed according Constitution, Parliament cannot session state emergency.",1
Photo people medical scrubs lying floor operating theatre shows Italian doctors died COVID- one day //.,1
vaccine COVID- finally ready.,1
Former French health minister prevented use chloroquine heal dying people COVID- harm infectologist Didier Raoult.,1
"image shared social media claims Italian doctor couple worked day night saved lives patients, eighth day, contracted coronavirus died hour.",1
"image shared social media claims Italian doctor couple worked day night saved lives patients, eighth day, contracted coronavirus died hour.",1
Image people died coronavirus Italy.,1
Italy’s prime minister cries declares country “lost battle” coronavirus.,1
Homemade masks prevent spread coronavirus.,1
Posts shared thousands times Facebook claim provide emergency food stamp hotline.,1
riot grocery store due COVID-.,1
video woman reciting Sanskrit verses viewed thousands times Facebook Twitter alongside claim delivering sacred verses Spanish radio station novel coronavirus pandemic.,1
"Multiple posts shared repeatedly Facebook Twitter claim Hong Kong medical lab warned novel coronavirus remain viable fruits vegetables hours, therefore people “avoid salads” fears contracting COVID-.",1
Claim coronavirus false pandemic.,1
Deaths blamed coronavirus actually due flu.,1
names coronavirus victims published online media.,1
Video shows Merkel celebrating new COVID- treatment made Tunisian doctor.,1
new vaccine cure coronavirus developed U.S. scientists.,1
photo shared hundreds times Facebook alongside claim shows coffins coronavirus victims Italy.,1
photo shared hundreds times multiple Facebook posts claim shows doctors nurses Italy died COVID-.,1
"video shows United States armed forces entered New York City precaution riots, happened blackout .",1
Denmark verge coronavirus epidemic.,1
"Facebook group encourages people report contaminated order help authorities (authorities cannot use data, however).",1
Italian Prime Minister said country exhausted options fight coronavirus pandemic pleads God “rescue people.”,1
lions released streets Russia stop people going coronavirus pandemic.,1
Russian President Vladimir Putin ordered Russia’s population stay home days face five years jail.,1
Japan Railway Station interior designed Buddhist scripture images fight COVID-.,1
Coronaviruses already affecting animals strain one causing COVID- humans.,1
"Vibrations, including coming emotions, kill new coronavirus.",1
claim Swedish hospitals going start using “death forms” decide patients treat send home die without healthcare.,1
"According report WHO, coronavirus lives longest cabbage layer. Elsewhere virus lives - hours, whereas cabbage, virus lives hours. People cities requested eat cabbage.",1
Coronavirus fear Germany results large crowds outside supermarket. People pushing get store first necessary supplies.,1
bodies people infected coronavirus lying road Italy. one carrying due risk infection.,1
"image shared social media claims Italian doctor couple worked day night saved lives patients, eighth day, contracted coronavirus died hour.",1
Russia allegedly unleashed lions order ensure people stay inside houses.,1
"Gargling warm salt water vinegar prevents coronavirus infection, health experts say.",1
False offer free Internet days due quarantine.,1
WhatsApp forward gone viral claimed vaccine coronavirus discovered. viral forward also claims treatment coronavirus mentioned India’s Intermediate Zoology book.,1
Russia unleashed lions ensure people stay inside homes amid coronavirus outbreak.,1
Russia allegedly unleashed lions order ensure people stay inside houses.,1
"WhatsApp forward gone viral claimed vaccine coronavirus discovered. viral forward also claims treatment coronavirus mentioned India’s Intermediate Zoology book. viral forward reads, “It new disease already mentioned Intermediate zoology book along treatment. happens sometimes many great scientists doctors focus lesser-known books mostly busy famous books. Book name: Zoology, Writer: Dr. Ramesh Gupta, Page No. .) Friends, fake news request kindly share maximum coronavirus patients treated time.”",1
Inhaling water nose prevent coronavirus transmission.,1
Vladimir Putin released tigers andlions force residents stay home.,1
says Ibuprofen drugs make coronavirus live longer.,1
", open vacancies nurses, doctors health professionals work temporary hospital São Paulo, used treat COVID- cases.",1
"Picture “baile funk” (a type Brazilian popular party) São Paulo coronavirus, despite restrictions mass gatherings due COVID-.",1
recipe homemade alcohol: Mix parts ethanol part water.,1
"vaccine cures COVID- three hours released next Sunday, according President Donald Trump. Roche already produced millions vaccines.",1
", open vacancies nurses, doctors health professionals work temporary hospital São Paulo, used treat COVID- cases.",1
audio message lists five ways people prevent novel coronavirus.,1
Autohemotherapy cures COVID-.,1
confirms COVID- airborne remains air hours.,1
Favipiravir cures COVID-.,1
Europe rationing food due outbreak.,1
whole onion located indoors absorb viruses air.,1
WhatsApp forward gone viral claimed vaccine coronavirus discovered. viral forward also claims treatment coronavirus mentioned India’s Intermediate Zoology book.,1
"WhatsApp forward claims COVID- vaccine ready, announced U.S. President Donald Trump, launched next Sunday. also claims vaccine discovered U.S. scientists cure COVID- infected patient within hours. WhatsApp forward, alleged image vaccine also shared.",1
Italy’s Prime Minister Giuseppe Conte broke publicly due ongoing coronavirus pandemic.,1
Coronavirus cured within hours drinking bitter gourd juice.,1
Facebook post asserts U.S. developed COVID- vaccine release Sunday.,1
"Offers buy special device, “clean” water drinking.",1
Spanish Government declare imminently state emergency one able leave house supermarkets close.,1
lengthy post purportedly contains advice prevent infection novel coronavirus. post claims advice issued UK hospital medical staff.,1
Vox going donate money receives representation institutions public health.,1
Netflix gives away free accounts coronavirus quarantine.,1
