cleaned_text,label
"[If] apply job, chances going denied job unfairly everybody forced use E-Verify.",1
Brian Kelley Tyler Hubbard band Florida Georgia Line announced getting married.,1
"Says Barack Obama ""first president appoint czars replace elected officials office.""",1
"""- decision last week th time Supreme Court voted - president exceeded constitutional authority.""",1
Donald Trump called Abraham Lincoln traitor.,1
Two U.S. senators charged trying impeach President Donald Trump false pretenses.,1
"CDC doctor swarned public flu shots caused ""deadly flu epidemic"" found dead:",1
told would never case Ebola United States.,1
White Supremacist Killed Protester Democrat Visited Obama Oval Office?,1
"“Don’t Let MAGA Hat Fool You, Hispanic Shooter ‘Nicolas de Jesus Cruz’ Registered Democrat.”",1
"According HUD, patently unfair socially unjust wealthy people live exclusive neighborhood.",1
WikiLeaks documents revealed campaign head John Podesta unflatteringly described Hillary Clinton's personal hygiene intellect.,1
"Covfefe means something, anything.",1
Atlanta police officer killed baby following breastfeeding dispute child's mother.,1
Kampala’s revenue collection increased % since ?,1
US government cancelled th July fireworks due terror fears.,1
"President Obama issued order banning U.S. military personnel using word ""Christmas.""",1
Tiny Hand Sir,1
Today men women work America people working Canada.,1
local identification card program Chicago would allow undocumented immigrants vote United States elections.,1
VERA FILES FACT CHECK: Post claiming Robredo's hometown 'filled shabu',1
VERA FILES FACT CHECK: Website CLAIM ‘new MRT trains’ Duterte admin,1
"eight years (Barack) Obama came along, didn’t successful radical Islamic terrorist attack United States since Sept. , .",1
"administration issued rules ""$ abortions ObamaCare"" ""requires persons enrolled insurance plans include elective abortion coverage pay"" abortion premium.",1
Penguins fall onto backs trying observe airplanes flying overhead.,1
"Bryan County, Ga., ""corrupted voter rolls.""",1
leader ISIS imprisoned American troops ordered released Iraq Obama administration .,1
Radiation Fukushima nuclear disaster caused % infant mortality among orca whales.,1
learn Donald Trump going Federal Elections see financial disclosure form looking tax returns.,1
Fire smoke billowing vicinity Eiffel Tower evidence Bastille Day terrorist attack Paris.,1
"average, U.S. military working dog saves lives servicemen women span career.",1
"Says Ralph Hall ""the oldest member Congress ever.""",1
ISIS members operating camp near El Paso arrested trying cross U.S.-Mexico border.,1
"photograph shows Barack Obama holding t-shirt bearing slogan ""Michelle Obama .""",1
"New federal projections estimate health care overhaul ""will cost $. trillion years -- well $ billion Democrats originally claimed.""",1
Earth's magnetosphere collapsed two hours April .,1
"purpose 'crash' 'brace' position airliners kill passengers quickly event crash, preserve remains make identification bodies easier.",1
"Snapchat, popular messaging service, announced November closed end year.",1
"Halloween designated ""National Kill Pitbull Day.""",1
able go buy automatic weapon … people go buy automatic weapon.,1
Canadian prime minister Justin Trudeau announced new law arrest fine anyone wearing clown costumes.,1
gang member died trying gold plate genitals.,1
judge told atheist plaintiff challenged religious holidays atheists already holiday: April .,1
Puerto Rico mayor facing fraud charges $M federal disaster relief,1
Musicians Robert Plant Cher plan wed Westminster Abbey July .,1
"Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump election.",1
Says President Barack Obama broke promise keep Wisconsin GM plant closing.,1
Machine Automatically Sort Balls Color?,1
Claim: Modi government paid pending bills Oil Bonds.,1
"Say Michelle Obama ""mandates"" weighing children day care.",1
"WhatsApp share personal user information Facebook, make publicly available.",1
California's Governor Requiring Students Use Arabic Numbers Schools?,1
Michael J. Fox announced June making 'Back Future IV.',1
"car crashes occur year current, congested Columbia River Bridge.",1
"Marco Rubio says ""Solo Ingles"" (English only).",1
Sarah Sanders Offer Roseanne Barr White House Job?,1
Photos video clips narrated medical doctor demonstrate Democratic presidential candidate Hillary Clinton likely Parkinson's disease.,1
DNA test confirmed actor Bryshere Y. Gray biological son rap mogu Jay-Z.,1
e-mail proves Wisconsin city clerk trying prevent students voting Democrats.,1
video clip shows martial arts star Bruce Lee expertly playing ping-pong using nunchaku rather paddle.,1
ESPN aired graphic listing porn star Johnny Sins Little League baseball player's favorite actor.,1
Japanese man found dead months crushed huge pile pornography.,1
photograph shows suicide victim stepping Eiffel Tower.,1
President Trump scrapped plans constructing wall along U.S.-Mexico border favor proposal dome.,1
"Rob Portman shares ""radical, ideological views"" toward women.",1
"Hillary's main extracurricular activity law school helping Black Panthers, trial Connecticut torturing killing federal agent.",1
Michele Bachmann Say Vegas Victims Would Alive Observed Sabbath?,1
Maps shows areas high democratic populations also high crime rates.,1
gave every public employee state freedom choose whether want union.,1
recently opportunity vote give president limited authority begin strikes terrorists Iraq Syria.,1
"Says ""If Oregon’s Legislature simply authorizes $ million CRC, … leave Oregon holding bag great deal cost responsibility.""",1
"Donald Trump tweeted ""grandparents come America"" see country taken immigrants.",1
"Evangelical leader Kenneth Copeland said opponents President Trump could ""punished"" gay children.",1
"Says Republican U.S. Rep. Sean Duffy ""voted paying soldiers"" ""against increasing combat pay"" voting ""to protect pay.""",1
"European Union … send us Mercedes, send us -- millions -- BMWs -- cars millions.",1
Couple Finds Biological Twins IVF Treatment?,1
"Disney/Pixar’s ‘Monsters, Inc.’ Sequel Set July Release?",1
"It\'s pretty clear president can't subpoenaed criminal proceeding him. whole story https://www.washingtonpost.com/news/fact-checker/wp////can-the-president-be-indicted-or-subpoenaed/ None None Rudy Giuliani Salvador Rizzo None president indicted subpoenaed? May None ['None'] tron- Mike Pence Supports Electroshock Gay Conversion Therapy fiction! https://www.truthorfiction.com/mike-pence-supports-electroshock-gay-conversion-therapy/ None politics None None ['church state', 'congress', 'conservative agenda'] Mike Pence Supports Electroshock Gay Conversion Therapy Nov , None ['None'] snes- Economics professor uses grading exams teach socialism. legend https://www.snopes.com/fact-check/social-injustice/ None College None Snopes Staff None Socialism Grade Averaging April None ['None'] snes- Kellyanne Conway said liberal women hate striking beauty intellect.""",1
"Rep. Robert Pittenger ""stood funding border wall.""",1
Rep. Sheila Jackson Lee (D-Tx.) tweeted President Trump determined start war 'North Japan'.,1
"Sen. Barbara Boxer ""passed three bills years"" law.",1
"Responding pressure religious groups, Alabama's state legislature redefined value pi ""...."" """" order bring line Biblical precepts.",1
Says registered nurse.,1
"Photograph shows rare, recently discovered trans-species human-dog hybrid.",1
cartoon Norway depicting Donald Trump diaper banned social media.,1
"Photograph shows Donald Trump supporters wearing ""Make America White Again"" shirts rally.",1
Bill Murray Recommend Eating Children's Ice Cream Teach Taxes?,1
band cc named term represents amount semen average male ejaculation (or little bit more).,1
unemployment rate percent higher national average.,1
"member Army National Guard years, st District U.S. Rep. Tim Walz, D-Minn., long made veterans issues issues. So, first blush it’s perplexing voted Republican-backed Veterans Affairs funding bill that, among things, increased funding department. National Republican Congressional Committee took note, sending email reporters Minnesota saying Walz voted VA funding bill included “more $ billion – percent increase last year – funding VA Health Care Programs, VA medical centers…disability payments vital services.” Walz vote bill. there’s lot story.",1
"United States Postal Service issued ""forever stamp"" featuring Bernie Sanders.",1
"China allowed build hundreds additional coal plants. can’t build plants, can, according (Paris) agreement.",1
Scientific studies demonstrate process adding fluoride public water reduces IQ individuals areas.,1
"Trump won, lowest voter turnout years.",1
BREAKING: Shep Smith Canned Can’t Control Hate Donald Trump,1
"Republican VP candidate Mike Pence proclaimedthat ""the things Donald Trump says hurt campaign half much press report it.""",1
Chicago Bulls Rajon Rondo New Orleans Pelicans Anthony Davis traded five player deal January .,1
Robert Mueller Forced Resign Affair Nancy Pelosi?,1
